user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum
8138_67,959.48,8.985,9.5948,100.0,3.4167500581693124,11.674180960000001,10.18500702012522,18.28,18.28,3.49,280.68999999999994,2.585,2.8068999999999993,100.0,1.6472921386323678,2.7135713900000002,3.2545750874730177,7.25,7.25,-0.76,-16.54,-1.25,-0.1654,100.0,3.603142633868385,12.982636840000003,3.6069369276437313,11.99,11.99,-8.05
8138_68,44.3,0.59,0.44299999999999995,100.0,1.9246430837950188,3.7042509999999997,1.974968354176846,6.17,6.17,-4.99,990.12,10.61,9.9012,100.0,4.238148010629171,17.96189856,10.770128132942522,18.92,18.92,2.34,129.89,0.865,1.2989,100.0,3.4323597990303987,11.78109379,3.66990939942664,12.03,12.03,-4.18
8138_69,973.9199999999998,9.115,9.739199999999999,100.0,2.7474445144533854,7.548451359999999,10.119311636667783,15.98,15.98,5.22,283.1000000000001,2.545,2.831000000000001,100.0,1.5575965459643264,2.426107,3.2312022530321434,7.01,7.01,-0.38,-9.609999999999987,-1.205,-0.09609999999999987,100.0,3.439557789891021,11.830557790000002,3.4409000276090556,11.88,11.88,-4.52
8138_70,917.3199999999999,8.66,9.1732,100.0,3.219685661675686,10.366375759999999,9.721829766047131,15.75,15.75,3.91,403.80999999999995,3.435,4.038099999999999,100.0,2.1252800733079864,4.51681539,4.563229886823586,10.5,10.5,0.76,93.47000000000001,0.5700000000000001,0.9347000000000001,100.0,2.8370331175366985,8.048756909999998,2.987042182494248,8.62,8.62,-4.63
8138_71,38.67,0.53,0.38670000000000004,100.0,1.852651103149214,3.43231611,1.8925783999612804,4.33,4.33,-4.29,987.36,10.12,9.8736,100.0,3.9822165988303544,15.858049039999996,10.646409065971492,18.66,18.66,3.11,146.35,0.895,1.4635,100.0,2.8863867984038447,8.331228749999998,3.2362109016564418,13.14,13.14,-4.29
8138_72,902.1700000000001,8.065000000000001,9.021700000000001,100.0,3.230311457119886,10.43491211,9.582587489817142,19.34,19.34,2.98,366.03000000000003,3.45,3.6603000000000003,100.0,1.9479776461756433,3.79461691,4.146373475701387,10.5,10.5,-0.61,180.13999999999996,1.6099999999999999,1.8013999999999997,100.0,3.0347708381358878,9.209834039999999,3.5291466390616297,10.95,10.95,-4.21
8138_73,975.3000000000001,9.08,9.753,100.0,3.472441936159624,12.057852999999998,10.352722443879195,17.08,17.08,4.37,253.4,2.26,2.5340000000000003,100.0,1.6913054129872582,2.8605140000000002,3.046583332193623,6.63,6.63,-1.42,42.04999999999999,-0.5700000000000001,0.4204999999999999,100.0,3.467665028517028,12.024700750000001,3.49306756304541,13.8,13.8,-4.82
8138_74,-60.51,-0.44,-0.6051,100.0,1.6574067062733877,2.74699699,1.7644100997217171,2.79,5.79,-5.79,1008.4,10.27,10.084,100.0,4.270241679343219,18.234964,10.950891287927206,17.97,17.97,2.91,74.03,0.6699999999999999,0.7403,100.0,2.5866621174788174,6.69082091,2.6905138914341253,9.58,9.58,-4.37
8138_75,-79.74999999999999,-0.91,-0.7974999999999999,100.0,1.825680900376624,3.3331107500000003,1.992264289696525,4.9,7.46,-7.46,1009.83,9.785,10.0983,100.0,4.226949977229444,17.867106109999998,10.947272217315144,18.77,18.77,3.45,-21.589999999999996,-0.48,-0.21589999999999995,100.0,2.4712916035951724,6.107282189999999,2.4807045370216905,11.22,11.22,-5.52
8138_76,999.4799999999999,9.7,9.9948,100.0,4.315902102689541,18.627010959999996,10.886828647498774,18.92,18.92,2.79,226.16,1.97,2.2616,100.0,2.146537080974843,4.60762144,3.1180853099297976,8.24,8.24,-2.41,36.63,-0.36,0.3663,100.0,3.564518103474858,12.70578931,3.5832896896566986,15.83,15.83,-6.4
8138_77,30.590000000000003,1.1,0.30590000000000006,100.0,2.7374386184899193,7.493570189999999,2.7544772643824817,6.05,7.25,-7.25,1004.06,9.81,10.0406,100.0,4.351862318594191,18.938705640000002,10.943141870596396,19.11,19.11,3.15,45.92999999999999,-0.265,0.45929999999999993,100.0,2.7372644209136974,7.4926165099999995,2.7755311203443567,12.07,12.07,-3.91
8138_78,983.9300000000001,9.094999999999999,9.839300000000001,100.0,3.494030696774143,12.208250510000001,10.441267882781286,18.39,18.39,3.72,286.24,2.26,2.8624,100.0,1.9205671662298094,3.6885782400000005,3.4470149404956167,7.78,7.78,0.19,30.68,-1.205,0.3068,100.0,4.284811286392902,18.359607759999996,4.295780953447231,15.6,15.6,-5.37
8138_79,959.32,9.155000000000001,9.593200000000001,100.0,3.232127126212705,10.44664576,10.123049540528783,15.4,15.4,3.72,298.29,2.76,2.9829000000000003,100.0,1.2363432330869935,1.52854459,3.2289684111183248,7.25,7.25,0.31,-5.08,-0.9850000000000001,-0.0508,100.0,2.8436791942833493,8.08651136,2.844132908286812,8.35,8.35,-5.01
8138_80,980.19,9.0,9.8019,100.0,3.6848187730199164,13.577889390000001,10.471634686141414,18.31,18.31,2.98,288.33,2.375,2.8832999999999998,100.0,2.0063310070873155,4.025364110000001,3.5126603877972604,8.35,8.35,-1.23,6.7900000000000045,-1.205,0.06790000000000004,100.0,4.029478699534221,16.236698589999996,4.030050744097399,16.7,16.7,-4.56
8138_81,919.5299999999997,8.620000000000001,9.195299999999998,100.0,3.274115897459954,10.71983491,9.76080821448716,16.7,16.7,3.11,365.08000000000004,3.255,3.6508000000000003,100.0,2.1860236412262335,4.778699360000001,4.255236773670767,10.46,10.46,-0.23,24.91,-1.08,0.2491,100.0,4.066335720276918,16.53508619,4.073958394485638,14.25,14.25,-5.48
8138_82,388.67999999999995,3.105,3.8867999999999996,100.0,3.464320966654216,12.00151976,5.206604843849781,15.17,15.17,-3.3,908.18,9.094999999999999,9.0818,100.0,3.4780866521695515,12.09708676,9.725028431835044,18.89,18.89,2.6,62.87000000000002,-0.095,0.6287000000000001,100.0,3.4115781260290667,11.638865309999998,3.4690242143865184,16.21,16.21,-4.79
8138_83,940.06,8.885,9.400599999999999,100.0,3.0042442710272415,9.025483640000001,9.868979886492829,15.6,15.6,3.49,368.94000000000005,3.51,3.6894000000000005,100.0,2.4634958169235848,6.06881164,4.436269153241269,10.69,10.69,-0.91,54.64000000000001,-0.4,0.5464000000000001,100.0,3.477457554018452,12.092711039999994,3.5201227251333154,12.41,12.41,-5.24
8138_84,961.6300000000001,8.98,9.6163,100.0,3.1353604752882878,9.830485309999998,10.114529697420439,15.79,15.79,4.29,309.03999999999996,2.83,3.0904,100.0,1.9611746072188472,3.8462058399999997,3.660160925423909,10.31,10.31,-0.53,-75.13,-1.0150000000000001,-0.7513,100.0,2.744610957859055,7.532889309999999,2.8455827171249126,8.47,8.47,-5.71
8138_85,0.33999999999999897,0.16999999999999998,0.00339999999999999,100.0,1.759755789875402,3.0967404399999996,1.7597590744189955,4.14,6.93,-6.93,1009.2600000000001,10.12,10.092600000000001,100.0,3.6770122708525195,13.52041924,10.741554542988645,18.39,18.39,3.17,139.98999999999995,0.74,1.3998999999999995,100.0,3.0762595777989867,9.46337299,3.3798066512745963,13.14,13.14,-3.34
8138_86,-8.79,0.13,-0.08789999999999999,100.0,1.4373199330698785,2.0658885899999997,1.4400052083239143,4.75,4.75,-4.71,1000.0199999999999,9.79,10.0002,100.0,4.087861294124349,16.71060996,10.803453614469774,18.5,18.5,1.95,127.56000000000003,0.78,1.2756000000000003,100.0,2.899132739286009,8.40497064,3.167353153660008,14.9,14.9,-2.56
8138_87,949.4599999999999,8.43,9.494599999999998,100.0,4.098043538080092,16.79396084,10.341247023449347,19.19,19.19,3.76,300.60999999999996,2.64,3.0060999999999996,100.0,1.7714569681479704,3.1380597899999993,3.489225845370288,8.28,8.28,-0.46,129.87,0.495,1.2987,100.0,3.5659704583745504,12.716145310000002,3.7950977589516715,13.4,13.4,-4.86
8138_88,-45.82000000000001,-0.11499999999999999,-0.45820000000000005,100.0,2.0395746517350135,4.159864760000001,2.0904095292549734,3.6,8.81,-8.81,990.4599999999999,10.059999999999999,9.904599999999999,100.0,3.3048901403828843,10.922298840000002,10.441427105525374,17.82,17.82,3.72,34.739999999999995,-0.095,0.34739999999999993,100.0,2.870115196294393,8.237561240000002,2.8910634721499977,15.28,15.28,-4.94
8138_89,20.32,0.325,0.2032,100.0,1.327581168893262,1.76247176,1.3430420693336453,4.44,4.44,-3.36,1001.8499999999999,9.405000000000001,10.0185,100.0,4.055363701321991,16.44597475,10.808159741602639,18.66,18.66,2.98,91.61999999999999,0.075,0.9161999999999999,100.0,2.7960435547394464,7.8178595600000005,2.9423259506723594,12.53,12.53,-3.02
8138_90,799.7700000000001,7.045,7.997700000000001,100.0,3.122237292391467,9.74836571,8.585544304236045,14.9,14.9,3.11,281.00999999999993,2.53,2.8100999999999994,100.0,1.5732707936016608,2.4751809899999997,3.220534582953581,6.32,6.32,-0.23,-521.84,-4.75,-5.2184,100.0,2.3318463585751097,5.437507439999999,5.715698207568346,0.15,12.18,-12.18
8138_91,-54.169999999999995,-0.515,-0.5417,100.0,1.76014434351277,3.09810811,1.8416153235678727,4.48,5.98,-5.98,986.87,9.405000000000001,9.8687,100.0,4.102923507695458,16.833981310000002,10.687619987630548,19.23,19.23,2.22,151.92999999999998,0.9850000000000001,1.5192999999999999,100.0,3.4071387570804927,11.608594510000005,3.730531731536404,14.33,14.33,-4.33
8138_92,49.15,0.6499999999999999,0.4915,100.0,2.13768677546548,4.5697047500000005,2.1934623315662387,5.6,5.6,-4.67,999.32,9.64,9.9932,100.0,3.390318828664938,11.494261759999999,10.552644597445704,17.27,17.27,3.72,148.87,1.16,1.4887000000000001,100.0,2.885474191532477,8.325961310000002,3.246873727141233,12.07,12.07,-4.37
8138_93,-20.709999999999997,-0.06,-0.20709999999999998,100.0,2.1775758517213584,4.74183659,2.187401883513864,7.12,7.12,-4.56,1005.11,9.905000000000001,10.0511,100.0,3.3298110742202778,11.08764179,10.588307371813494,17.92,17.92,3.17,21.94,0.095,0.2194,100.0,3.3284178884268725,11.07836564,3.3356411677517115,14.1,14.1,-7.21
8138_94,64.66999999999999,0.625,0.6466999999999998,100.0,1.7625459171323734,3.1065681099999995,1.8774421429167931,4.94,4.94,-3.68,1016.37,9.545,10.1637,100.0,3.651441812489965,13.33302731,10.799714116586605,17.82,17.82,3.95,67.0,0.6699999999999999,0.67,100.0,3.287411139483469,10.807071999999998,3.354992101331984,13.18,13.18,-10.72
8138_95,31.209999999999997,0.4,0.3121,100.0,2.0290964959804154,4.1172325899999995,2.0529585967573727,6.28,6.28,-4.79,990.56,9.735,9.9056,100.0,3.6912993159590837,13.62569064,10.571026534826217,18.5,18.5,3.17,169.35,1.375,1.6935,100.0,3.183294009355718,10.133360750000001,3.605731964525372,13.63,13.63,-4.33
8138_96,110.35,1.205,1.1035,100.0,2.1567454068572856,4.651550749999998,2.4226561869155105,7.06,7.06,-4.44,968.03,9.96,9.680299999999999,100.0,3.87285332926513,14.998992910000002,10.426274550384715,17.47,17.47,3.38,126.25,0.42000000000000004,1.2625,100.0,3.6822887923138237,13.559250749999997,3.8927056143510264,12.37,12.37,-5.67
8138_97,31.67999999999999,0.61,0.3167999999999999,100.0,1.9215435878480616,3.6923297600000007,1.9474835044230796,3.95,5.9,-5.9,984.7699999999999,10.0,9.847699999999998,100.0,4.1141698688799915,16.926393710000003,10.672562438327546,18.73,18.73,2.76,150.61,0.99,1.5061000000000002,100.0,3.134919104219438,9.827717790000003,3.4779383260776777,16.13,16.13,-3.87
8138_98,982.39,9.945,9.8239,100.0,3.3559394794900577,11.262329789999999,10.381297654917713,15.75,15.75,4.06,289.39000000000004,2.66,2.8939000000000004,100.0,1.6217681061113518,2.6301317900000005,3.317346680707339,7.44,7.44,0.23,31.46999999999999,-0.36,0.3146999999999999,100.0,2.929649622395142,8.582846909999999,2.9465035211246566,8.5,8.5,-3.49
8138_99,965.24,8.79,9.6524,100.0,3.1367416597482167,9.839148239999998,10.14928440827234,16.17,16.17,4.1,308.75000000000006,2.915,3.0875000000000004,100.0,1.6343679971169285,2.67115875,3.4933959122893583,8.28,8.28,-0.42,10.459999999999999,-0.11499999999999999,0.10459999999999998,100.0,2.502787014510024,6.263942839999999,2.5049718561293264,6.82,6.82,-5.24
8138_100,-130.67,-0.9299999999999999,-1.3067,100.0,2.5275074896031464,6.3882941099999995,2.8453047288471582,7.74,10.11,-10.11,972.0,9.64,9.72,100.0,4.1486713535781545,17.211474,10.568343011087405,19.38,19.38,-0.19,-21.650000000000002,-0.4,-0.21650000000000003,100.0,2.3327680446199532,5.4418067500000005,2.3427929912819874,11.3,11.3,-7.27
8138_101,12.409999999999997,0.16999999999999998,0.12409999999999996,100.0,2.015134285847968,4.060766190000001,2.0189519558424363,4.48,5.2,-5.2,986.98,9.405000000000001,9.8698,100.0,2.7313113993098628,7.460061960000002,10.240752609061506,16.82,16.82,6.05,157.01999999999998,0.74,1.5701999999999998,100.0,2.9824097572265282,8.89476796,3.370503819905861,12.41,12.41,-3.06
8138_102,-20.140000000000004,-0.15,-0.20140000000000005,100.0,1.7526420170702288,3.07175404,1.7641757282085022,4.29,4.29,-4.1,995.4099999999999,9.245000000000001,9.954099999999999,100.0,3.622199910275522,13.12033219,10.592659675454508,17.88,17.88,3.11,-26.290000000000003,-0.23,-0.2629,100.0,2.76668693386151,7.654556590000002,2.779149690103072,7.08,7.08,-7.04
8138_103,964.43,9.0,9.6443,100.0,3.269717191134426,10.69105051,10.183495126919835,16.55,16.55,3.72,261.67,2.45,2.6167000000000002,100.0,1.4235905696512605,2.0266101100000005,2.978880494413967,6.4,6.4,-0.8,13.559999999999992,-1.55,0.13559999999999992,100.0,4.239925782369309,17.976970639999998,4.242093586897866,15.4,15.4,-3.83
8138_104,966.0,8.695,9.66,100.0,3.5897080661245977,12.886003999999998,10.305416245838883,18.16,18.16,3.15,244.54,2.37,2.4454,100.0,2.0024562017682186,4.009830840000001,3.1606663854320347,9.08,9.08,-4.29,-15.200000000000008,-1.53,-0.15200000000000008,100.0,4.0393801504686335,16.316592,4.042238983533754,15.51,15.51,-5.67
8138_105,27.529999999999994,0.16999999999999998,0.27529999999999993,100.0,1.7580343881733371,3.09068491,1.7794591875061365,5.18,5.18,-4.86,991.5200000000001,9.5,9.9152,100.0,3.823743056221221,14.621010960000001,10.626956384591027,18.85,18.85,3.95,160.48000000000002,0.94,1.6048000000000002,100.0,3.1297927982535843,9.79560296,3.5172412484786997,13.25,13.25,-2.72
8138_106,842.81,7.63,8.428099999999999,100.0,3.118131714665049,9.722745389999998,8.986412799332111,16.59,16.59,2.53,459.13,4.1,4.5913,100.0,2.002916700714236,4.01167531,5.009162704484652,9.66,9.66,0.61,-282.1499999999999,-2.98,-2.821499999999999,100.0,2.431956568279952,5.91441275,3.724953019837968,4.33,8.69,-8.69
8138_107,945.6999999999999,8.62,9.456999999999999,100.0,3.223636300825514,10.391831000000002,9.991330241764606,17.97,17.97,4.02,352.3999999999999,2.915,3.523999999999999,100.0,2.080897402564576,4.330134,4.092518784318528,9.28,9.28,-0.5,105.64999999999999,0.685,1.0565,100.0,3.087070253492784,9.53000275,3.262850747429309,12.03,12.03,-5.37
8138_108,52.77,0.325,0.5277000000000001,100.0,1.6344998348118607,2.6715897099999997,1.7175729969931408,4.67,4.67,-2.91,998.14,9.925,9.9814,100.0,3.135690042080052,9.83255204,10.462356235571411,17.01,17.01,4.9,139.81,0.8200000000000001,1.3981000000000001,100.0,3.0846084662400832,9.514809389999998,3.386663992781097,11.96,11.96,-4.86
8138_109,37.95999999999999,0.53,0.3795999999999999,100.0,1.8002621586868952,3.24094384,1.8398478197938002,5.28,5.28,-3.76,976.6999999999999,10.440000000000001,9.767,100.0,4.08563128537072,16.692383000000003,10.587099319454786,19.31,19.31,3.41,140.65,0.5549999999999999,1.4065,100.0,3.564509328084302,12.705726750000002,3.831966727412961,15.36,15.36,-4.14
8138_110,978.8299999999999,8.92,9.7883,100.0,2.959464835067313,8.75843211,10.22591066849305,16.82,16.82,5.22,271.48,2.585,2.7148000000000003,100.0,1.4818080037575718,2.19575496,3.0928779478020143,6.89,6.89,-1.18,20.32,-1.16,0.2032,100.0,3.552902441666532,12.623115760000003,3.558708473589822,11.5,11.5,-4.33
8138_111,971.6400000000001,9.17,9.7164,100.0,3.1978585084396713,10.22629904,10.229111789397944,16.28,16.28,4.4,299.18,2.815,2.9918,100.0,1.799166129072021,3.2369987599999996,3.491112430157471,7.78,7.78,-1.38,33.63,-0.84,0.33630000000000004,100.0,3.291432410061006,10.833527310000001,3.308568421538234,11.07,11.07,-4.67
8138_112,986.0600000000001,9.809999999999999,9.8606,100.0,3.97288857633838,15.78384364,10.630864311052042,17.69,17.69,4.21,307.09999999999997,2.565,3.0709999999999997,100.0,1.940217255876259,3.764443,3.632558877705908,7.74,7.74,-1.31,131.54999999999998,0.63,1.3155,100.0,3.4794931742999577,12.106872749999997,3.7198673363441337,13.18,13.18,-4.06
8138_113,-14.479999999999999,-0.02,-0.14479999999999998,100.0,1.713737132701512,2.9368949599999996,1.719843597540195,4.25,6.17,-6.17,977.29,10.035,9.7729,100.0,4.216436480014847,17.77833659,10.643679392014775,19.46,19.46,1.92,42.51999999999998,0.25,0.4251999999999998,100.0,2.9927828120329747,8.95674896,3.022837077978236,10.23,10.23,-7.35
8138_114,960.0799999999998,9.059999999999999,9.600799999999998,100.0,3.8176389771690036,14.574367359999997,10.331975996874943,17.92,17.92,2.37,312.23,2.76,3.1223,100.0,2.6251387982352474,6.89135371,4.079229216408414,11.18,11.18,-3.41,92.26999999999998,-0.19,0.9226999999999999,100.0,4.34280366929015,18.859943709999996,4.4397431231998095,16.36,16.36,-6.63
8138_115,848.14,7.82,8.4814,100.0,2.856204481475372,8.157904039999998,8.94941618207579,15.79,15.79,3.68,354.02,3.51,3.5402,100.0,1.3374146552210349,1.7886779599999998,3.7844014057707986,6.21,6.21,-0.89,322.21999999999997,3.02,3.2221999999999995,100.0,3.6673681516858925,13.449589159999999,4.881819537836277,13.48,13.48,-4.18
8138_116,208.34999999999997,1.9899999999999998,2.0834999999999995,100.0,2.5350504432851033,6.426480749999999,3.281379740292184,9.3,9.3,-5.13,953.37,9.545,9.5337,100.0,3.5282317540093646,12.448419309999997,10.165621230402007,17.31,17.31,3.21,286.07,2.37,2.8607,100.0,2.2983534345265526,5.282428510000001,3.6696093797569245,13.48,13.48,-1.38
8138_117,-82.79,-0.57,-0.8279000000000001,100.0,1.9111521629634831,3.6525025899999997,2.0827676298617663,4.52,7.12,-7.12,983.43,9.905000000000001,9.834299999999999,100.0,4.03721098160599,16.299072510000002,10.630735110988326,19.0,19.0,3.45,52.980000000000004,0.29000000000000004,0.5298,100.0,2.2732219337319446,5.167537960000001,2.3341435260069163,11.6,11.6,-4.33
8138_118,809.7299999999999,7.5649999999999995,8.097299999999999,100.0,2.4014948906878812,5.7671777099999995,8.44591291690839,14.48,14.48,3.49,421.13,4.14,4.2113,100.0,1.3110062204276531,1.7187373100000003,4.410644510726295,9.23,9.23,2.07,393.3999999999999,3.0,3.9339999999999993,100.0,3.450738181896737,11.907594,5.232967609301629,11.96,11.96,-2.96
8138_119,945.04,8.905000000000001,9.4504,100.0,3.0713062107188205,9.432921839999999,9.936950336999777,16.28,16.28,2.56,345.89000000000004,3.02,3.4589000000000003,100.0,2.4488670421237657,5.996949790000001,4.238034804009991,9.96,9.96,-1.61,13.079999999999997,-1.08,0.13079999999999997,100.0,3.802164825464567,14.45645736,3.8044140153248307,14.41,14.41,-6.4
8138_120,-22.899999999999995,0.25,-0.22899999999999995,100.0,1.8831492240393484,3.546251,1.897021876521196,3.15,4.9,-4.9,993.09,10.325,9.930900000000001,100.0,3.9008814632080275,15.21687619,10.66956657976321,18.96,18.96,3.26,130.73000000000002,0.57,1.3073000000000001,100.0,3.2930617531409885,10.84425571,3.543062093726273,13.18,13.18,-2.98
8138_121,655.6299999999999,6.21,6.5562999999999985,100.0,3.2149440601665225,10.335865310000004,7.302118528208098,13.95,13.95,-2.83,431.74,4.3100000000000005,4.3174,100.0,1.2216804983300666,1.4925032399999998,4.486919433196901,8.96,8.96,1.18,561.8100000000001,5.325,5.618100000000001,100.0,3.7595687771338886,14.134357390000002,6.75998557690769,13.99,13.99,-2.11
8138_122,889.8900000000001,8.41,8.898900000000001,100.0,3.348393912012146,11.211741790000001,9.508005206140771,17.24,17.24,2.64,416.96000000000004,3.49,4.1696,100.0,2.738082511539782,7.497095839999999,4.988252198916971,10.46,10.46,-0.34,62.55000000000002,-0.705,0.6255000000000002,100.0,4.191442084772256,17.56818675,4.237857595531025,12.34,12.34,-5.09
8138_123,-10.030000000000001,0.345,-0.10030000000000001,100.0,2.3844800083036977,5.685744910000002,2.386588569485742,4.06,14.48,-14.48,978.36,9.545,9.7836,100.0,4.830132818049624,23.33018304,10.910958344710147,19.57,19.57,0.72,117.50999999999999,0.38,1.1750999999999998,100.0,3.4552303816098866,11.938616990000003,3.6495858669169574,13.57,13.57,-4.71
8138_124,902.75,8.2,9.0275,100.0,3.05407379576853,9.327366749999998,9.53011663097572,16.02,16.02,4.25,346.17999999999995,3.21,3.4617999999999993,100.0,1.3159774922087384,1.73179676,3.7034924058245347,7.08,7.08,1.08,222.14999999999998,1.345,2.2215,100.0,3.250118574760004,10.563270750000001,3.9367922221016443,10.65,10.65,-3.57
8138_125,941.5,8.850000000000001,9.415,100.0,2.9005839067332637,8.413387000000002,9.851680668799611,14.79,14.79,4.1,304.91999999999996,2.79,3.0491999999999995,100.0,1.4960037967866255,2.2380273599999994,3.396416935536625,7.25,7.25,-0.42,-202.22,-1.99,-2.0221999999999998,100.0,2.3548412175771003,5.5452771599999995,3.1039603734583983,2.49,7.21,-7.21
8138_126,-13.590000000000002,0.15,-0.13590000000000002,100.0,1.717295603558106,2.9491041899999995,1.7226645059325976,3.41,6.74,-6.74,1002.55,10.195,10.0255,100.0,3.5840840880202576,12.84565875,10.646891987805644,17.88,17.88,3.53,146.2,0.95,1.462,100.0,3.2988640469106936,10.882503999999999,3.6083165049646073,14.67,14.67,-3.02
8138_127,205.27,1.8599999999999999,2.0527,100.0,2.86290127493073,8.196203709999999,3.5227519072452433,10.08,10.08,-6.78,959.0299999999999,9.52,9.5903,100.0,3.3384204213969215,11.14505091,10.154747904305651,18.28,18.28,2.34,102.98,0.84,1.0298,100.0,3.8257297290843746,14.636207960000002,3.961905602106138,14.21,14.21,-6.28
8138_128,910.79,8.559999999999999,9.107899999999999,100.0,3.5883437112406056,12.876210590000003,9.789282557981458,17.05,17.05,1.8,423.16,3.79,4.2316,100.0,2.4780632437450016,6.14079744,4.903798119825081,11.88,11.88,-0.69,62.16,-1.0550000000000002,0.6215999999999999,100.0,4.238784665443622,17.96729544,4.284119746225588,11.8,11.8,-4.9
8138_129,966.7399999999999,9.129999999999999,9.667399999999999,100.0,3.4811726817266617,12.118563239999999,10.27507596078978,16.89,16.89,3.57,282.83,2.64,2.8283,100.0,1.5793150762276664,2.49423611,3.239369846127484,7.16,7.16,-0.27,19.270000000000003,-0.865,0.19270000000000004,100.0,4.025660903503921,16.20594571,4.0302703383271945,14.63,14.63,-6.97
8203_0,-239.29000000000002,-2.37,-2.3929,100.0,0.08052695200987063,0.006484590000000007,2.3942545812841205,-2.18,2.79,-2.79,324.36,3.26,3.2436000000000003,100.0,0.07776271600195044,0.006047039999999999,3.2445320155609503,3.49,3.49,3.02,926.64,9.28,9.266399999999999,100.0,0.0368108679604272,0.001355040000000006,9.26647311548466,9.38,9.38,9.19
8203_1,-411.59000000000003,-4.1,-4.1159,100.0,0.08946613884593435,0.008004190000000003,4.116872235083328,-3.91,4.33,-4.33,335.8999999999999,3.38,3.358999999999999,100.0,0.10491425070027434,0.011007000000000013,3.3606380346594906,3.76,3.76,3.06,843.6799999999998,8.43,8.436799999999998,100.0,0.06366914480342885,0.0040537599999999905,8.437040239325638,8.62,8.62,8.31
8203_2,-62.690000000000005,-0.5349999999999999,-0.6269,100.0,2.0633607028340926,4.25745739,2.1564927544510786,3.45,7.44,-7.44,926.0500000000001,8.16,9.2605,100.0,4.162538738558477,17.32672875,10.153008864371191,19.57,19.57,0.69,330.03464707000006,3.6774938,3.3003464707000005,100.0,3.3648498673082607,11.32221462952442,4.713226225865503,11.304889,11.304889,-7.3549876
8203_3,-40.48,-0.38,-0.4048,100.0,0.20205682369076278,0.040826959999999995,0.45242678965773014,0.31,1.04,-1.04,462.22999999999996,4.71,4.622299999999999,100.0,0.263673491272824,0.06952371000000002,4.629814359129316,5.13,5.13,3.6,896.7299999999999,8.92,8.9673,100.0,0.1835312235016157,0.033683710000000006,8.969177944494133,9.7,9.7,8.66
8203_4,304.27,2.58,3.0427,100.0,4.928646437917818,24.29155571,5.7921998411657025,16.7,16.7,-6.05,1002.3899999999999,9.98,10.0239,100.0,4.103606437025851,16.83958579,10.831350654465952,18.43,18.43,2.64,44.81094424,-0.8648920950000001,0.4481094424,100.0,3.6859245385946107,13.586039704213892,3.7130636644935042,11.34575,11.34575,-6.3198414
8203_5,592.0799999999998,6.47,5.920799999999998,100.0,9.84225204716888,96.86992536000001,11.485895611575094,19.57,19.57,-12.83,668.5999999999999,3.255,6.685999999999999,100.0,8.585871534095999,73.71718999999999,10.88208555378977,19.57,19.57,-5.18,50.15011824999999,-0.61291564,0.5015011824999999,100.0,4.919011659559739,24.19667570688465,4.944510000286535,11.495573,11.495573,-6.973618
8203_6,132.49,1.33,1.3249000000000002,100.0,1.9626296110066208,3.85191499,2.3679685386423523,8.08,8.08,-4.56,940.75,9.690000000000001,9.4075,100.0,3.592431036220459,12.905560750000001,10.070085252866532,17.47,17.47,-0.15,223.80955320999996,1.607201,2.2380955320999996,100.0,3.0640792860928205,9.388581871463089,3.7944239987472494,15.472715,15.472715,-3.8273177
8203_7,-138.43999999999997,-1.38,-1.3843999999999996,100.0,0.32331507852248403,0.10453264000000001,1.4216525595235991,-0.72,2.26,-2.26,944.2,9.43,9.442,100.0,0.15623059879549833,0.024407999999999968,9.443292434315481,9.92,9.92,9.11,297.52,2.98,2.9751999999999996,100.0,0.2378591179669175,0.05657695999999998,2.984692949031776,3.49,3.49,2.37
8203_8,535.39,6.665,5.353899999999999,100.0,10.622664627578146,112.84100378999997,11.895597883250762,19.57,19.57,-14.63,780.6299999999999,5.165,7.8062999999999985,100.0,8.933945226494284,79.81537731000002,11.863966326654843,19.57,19.57,-7.63,-57.95458178400002,-1.19178045,-0.5795458178400001,100.0,4.547748750075346,20.682018693811873,4.58452746188609,13.797412,13.797412,-9.152874
8203_9,561.8799999999999,7.31,5.6187999999999985,100.0,10.074442047081316,101.49438255999998,11.535393187923852,19.53,19.53,-14.29,724.1200000000001,5.39,7.241200000000001,100.0,8.267203672342903,68.34665655999999,10.990069790497238,19.57,19.57,-7.31,-14.206022206,-1.096438,-0.14206022206,100.0,5.037373721616951,25.37513401123701,5.039376461223029,16.358038,16.358038,-11.795221
8203_10,-28.0,-0.095,-0.28,100.0,1.605853667056871,2.578766,1.6300815930498693,5.41,6.02,-6.02,889.8800000000001,9.3,8.898800000000001,100.0,3.744263954370739,14.019512560000003,9.654437011032803,17.05,17.05,1.46,284.038730164,2.1792557,2.8403873016400003,100.0,2.9626353291850602,8.777208093735469,4.104267062101738,15.745122,15.745122,-5.284695
